name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kollam,2017-07-15,31.0,26.0,28.2,40.6,26.0,32.3,24.2,78.7,0.0,0,0.0,,0.0,0.0,41.4,22.3,314.8,1009.5,56.2,4.9,203.2,17.6,7.0,,2017-07-15T06:11:50,2017-07-15T18:47:19,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-16,30.1,25.7,27.5,36.3,25.7,30.3,23.5,79.2,1.634,100,12.5,rain,0.0,0.0,40.3,18.4,304.0,1008.8,61.7,4.9,197.6,16.9,7.0,,2017-07-16T06:12:03,2017-07-16T18:47:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-17,30.3,25.0,28.1,37.4,25.0,32.0,24.0,78.8,0.0,0,0.0,,0.0,0.0,39.2,20.5,299.5,1008.0,50.6,5.0,199.4,17.1,8.0,,2017-07-17T06:12:16,2017-07-17T18:47:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-18,31.0,25.1,28.2,40.6,25.1,32.4,24.3,79.3,1.449,100,4.17,rain,0.0,0.0,37.1,18.4,300.7,1008.3,57.0,4.4,217.9,18.7,8.0,,2017-07-18T06:12:28,2017-07-18T18:47:12,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-19,30.2,24.1,27.4,37.4,24.1,30.7,24.0,82.0,6.552,100,12.5,rain,0.0,0.0,39.2,20.5,304.0,1008.3,66.9,4.4,131.8,11.4,6.0,,2017-07-19T06:12:40,2017-07-19T18:47:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-07-20,31.0,23.0,27.2,39.1,23.0,30.4,23.9,82.6,5.897,100,8.33,rain,0.0,0.0,44.6,24.1,281.1,1008.0,58.7,4.7,202.4,17.4,7.0,,2017-07-20T06:12:52,2017-07-20T18:47:03,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-21,30.3,24.0,27.1,37.7,24.0,30.1,23.3,79.5,4.069,100,8.33,rain,0.0,0.0,46.4,27.7,316.7,1008.4,41.6,5.2,222.6,19.2,8.0,,2017-07-21T06:13:04,2017-07-21T18:46:58,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-22,31.0,24.7,27.8,37.8,24.7,30.9,23.4,77.3,6.829,100,12.5,rain,0.0,0.0,36.0,22.3,318.1,1008.4,44.9,4.8,233.8,20.3,9.0,,2017-07-22T06:13:15,2017-07-22T18:46:51,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-23,31.0,25.7,28.0,40.6,25.7,31.7,23.8,78.1,0.0,0,0.0,,0.0,0.0,42.5,24.1,315.2,1008.4,47.7,4.8,257.9,22.2,8.0,,2017-07-23T06:13:26,2017-07-23T18:46:44,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-07-24,30.7,25.7,28.2,37.8,25.7,32.2,24.1,78.8,0.0,0,0.0,,0.0,0.0,41.4,25.9,308.6,1008.3,35.6,5.4,262.0,22.8,9.0,,2017-07-24T06:13:36,2017-07-24T18:46:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-25,32.3,26.0,28.8,44.2,26.0,33.7,24.3,77.1,0.1,100,4.17,rain,0.0,0.0,46.4,27.7,317.3,1007.1,36.8,5.4,260.7,22.6,8.0,,2017-07-25T06:13:46,2017-07-25T18:46:28,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-07-26,31.2,25.7,28.3,39.9,25.7,32.4,24.5,80.5,0.2,100,8.33,rain,0.0,0.0,45.0,22.3,312.8,1007.8,40.6,5.3,246.0,21.3,8.0,,2017-07-26T06:13:56,2017-07-26T18:46:18,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-07-27,31.0,26.0,28.1,40.6,26.0,32.3,24.1,79.0,0.0,0,0.0,,0.0,0.0,43.6,24.1,312.9,1008.6,45.2,5.0,257.4,22.2,8.0,,2017-07-27T06:14:05,2017-07-27T18:46:08,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-28,31.0,24.8,27.6,39.1,24.8,31.0,23.7,79.5,0.531,100,8.33,rain,0.0,0.0,46.4,27.7,308.1,1009.5,58.0,4.8,236.2,20.2,8.0,,2017-07-28T06:14:14,2017-07-28T18:45:57,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-29,31.1,24.7,27.8,40.6,24.7,31.3,23.5,77.9,0.517,100,4.17,rain,0.0,0.0,40.7,24.1,311.0,1009.7,61.1,5.3,239.1,20.8,8.0,,2017-07-29T06:14:22,2017-07-29T18:45:45,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-30,31.0,26.5,28.3,37.8,26.5,32.6,24.2,78.6,0.483,100,4.17,rain,0.0,0.0,37.1,24.1,310.7,1008.8,41.9,5.1,247.8,21.6,9.0,,2017-07-30T06:14:30,2017-07-30T18:45:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-07-31,30.0,26.0,27.6,36.4,26.0,30.8,23.6,79.2,0.0,0,0.0,,0.0,0.0,37.4,20.5,298.3,1008.8,50.5,4.8,229.1,19.9,8.0,,2017-07-31T06:14:38,2017-07-31T18:45:19,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-01,31.0,25.1,27.7,39.3,25.1,31.0,23.8,79.4,2.897,100,4.17,rain,0.0,0.0,40.7,25.9,308.6,1009.1,54.9,5.0,246.0,21.2,9.0,,2017-08-01T06:14:45,2017-08-01T18:45:04,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-02,30.3,26.0,28.0,37.4,26.0,31.9,24.1,79.1,0.0,0,0.0,,0.0,0.0,42.5,27.7,303.1,1010.0,45.8,4.7,197.2,17.0,7.0,,2017-08-02T06:14:52,2017-08-02T18:44:49,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-03,31.0,26.0,28.0,40.6,26.0,31.9,24.1,79.1,0.097,100,4.17,rain,0.0,0.0,41.0,22.3,310.2,1009.7,55.7,4.6,203.1,17.5,7.0,,2017-08-03T06:14:58,2017-08-03T18:44:34,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-04,29.0,25.0,26.6,34.5,25.0,28.4,22.8,80.0,5.724,100,12.5,rain,0.0,0.0,49.3,24.1,309.3,1007.8,66.0,4.3,167.7,14.4,7.0,,2017-08-04T06:15:04,2017-08-04T18:44:17,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-05,30.0,24.9,26.8,37.0,24.9,28.6,23.2,80.7,3.483,100,12.5,rain,0.0,0.0,46.4,24.1,305.3,1007.0,70.0,4.2,182.8,15.8,7.0,,2017-08-05T06:15:09,2017-08-05T18:44:00,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-06,29.0,25.0,26.7,34.5,25.0,28.3,22.9,80.0,0.0,0,0.0,,0.0,0.0,40.3,20.5,297.7,1006.5,66.2,4.0,196.4,17.0,7.0,,2017-08-06T06:15:14,2017-08-06T18:43:42,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-07,31.0,25.7,27.1,37.8,25.7,29.2,23.4,80.3,1.897,100,12.5,rain,0.0,0.0,39.2,20.5,303.2,1006.8,65.3,3.8,180.9,15.7,7.0,,2017-08-07T06:15:19,2017-08-07T18:43:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-08-08,30.3,24.8,26.9,37.2,24.8,29.3,23.1,79.7,5.795,100,8.33,rain,0.0,0.0,39.2,24.1,311.2,1007.5,62.5,4.5,209.7,18.2,8.0,,2017-08-08T06:15:23,2017-08-08T18:43:03,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-08-09,29.6,25.1,26.7,36.8,25.1,28.3,23.1,80.5,8.069,100,8.33,rain,0.0,0.0,31.0,20.5,304.6,1007.9,61.1,4.4,125.9,11.0,6.0,,2017-08-09T06:15:27,2017-08-09T18:42:43,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-08-10,31.0,25.7,27.1,40.6,25.7,29.1,23.4,80.3,0.0,0,0.0,,0.0,0.0,38.5,22.3,312.2,1008.0,64.3,4.6,146.3,12.7,7.0,,2017-08-10T06:15:30,2017-08-10T18:42:22,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-11,30.0,24.9,26.8,37.4,24.9,28.7,23.3,81.5,0.483,100,4.17,rain,0.0,0.0,46.4,27.7,304.8,1009.6,52.8,4.7,133.8,11.6,6.0,,2017-08-11T06:15:33,2017-08-11T18:42:00,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-12,31.0,24.6,27.1,40.6,24.6,29.7,23.0,78.4,0.0,0,0.0,,0.0,0.0,39.2,24.1,312.7,1009.4,51.3,5.0,237.3,20.4,8.0,,2017-08-12T06:15:35,2017-08-12T18:41:38,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-13,29.7,25.0,27.1,36.0,25.0,29.1,23.2,79.2,0.0,0,0.0,,0.0,0.0,33.5,22.3,302.0,1009.5,55.6,4.2,178.6,15.5,6.0,,2017-08-13T06:15:37,2017-08-13T18:41:15,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-14,29.3,25.0,26.9,34.8,25.0,28.7,23.1,79.9,0.0,0,0.0,,0.0,0.0,31.7,20.5,294.6,1010.0,52.7,3.8,223.6,19.5,8.0,,2017-08-14T06:15:39,2017-08-14T18:40:51,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-08-15,29.9,26.0,27.4,35.7,26.0,30.0,23.3,78.8,0.2,100,4.17,rain,0.0,0.0,20.9,17.4,292.6,1009.8,48.6,4.6,124.5,10.8,5.0,,2017-08-15T06:15:40,2017-08-15T18:40:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-16,30.0,25.7,27.5,36.2,25.7,30.6,23.8,80.1,1.42,100,8.33,rain,0.0,0.0,27.4,14.8,295.3,1009.2,48.2,4.7,200.1,17.3,8.0,,2017-08-16T06:15:40,2017-08-16T18:40:02,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-17,29.7,25.0,27.5,35.7,25.0,30.4,23.8,80.5,0.0,0,0.0,,0.0,0.0,29.5,14.8,249.5,1007.4,41.3,4.9,222.5,19.2,9.0,,2017-08-17T06:15:40,2017-08-17T18:39:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-18,28.4,25.6,26.8,32.9,25.6,28.7,23.0,79.6,11.587,100,16.67,rain,0.0,0.0,36.7,16.6,296.0,1006.7,68.7,4.1,156.6,13.5,7.0,,2017-08-18T06:15:40,2017-08-18T18:39:10,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-19,30.0,24.9,27.2,37.4,24.9,30.0,23.5,80.4,6.17,100,12.5,rain,0.0,0.0,42.8,24.1,293.8,1007.0,72.5,4.1,140.4,12.1,6.0,,2017-08-19T06:15:40,2017-08-19T18:38:43,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-08-20,29.0,25.0,26.7,34.5,25.0,28.5,23.5,82.8,19.624,100,16.67,rain,0.0,0.0,46.8,25.9,297.8,1007.3,63.3,4.2,177.3,15.2,7.0,,2017-08-20T06:15:39,2017-08-20T18:38:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-08-21,29.3,24.0,26.3,35.3,24.0,27.9,22.9,81.6,17.33,100,12.5,rain,0.0,0.0,39.2,16.6,298.9,1006.9,60.9,4.9,134.9,11.5,6.0,,2017-08-21T06:15:37,2017-08-21T18:37:48,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-22,29.0,24.7,26.9,34.5,24.7,29.3,23.2,80.0,1.805,100,12.5,rain,0.0,0.0,44.6,25.9,315.7,1007.0,68.6,4.8,129.7,11.2,5.0,,2017-08-22T06:15:36,2017-08-22T18:37:19,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-23,30.0,25.4,27.7,36.2,25.4,30.9,23.8,79.7,0.1,100,4.17,rain,0.0,0.0,37.1,24.1,311.2,1007.3,52.3,5.0,214.0,18.5,8.0,,2017-08-23T06:15:34,2017-08-23T18:36:50,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-08-24,30.0,25.8,27.7,37.4,25.8,31.0,23.8,79.5,0.0,0,0.0,,0.0,0.0,37.1,24.1,310.7,1007.2,52.1,4.5,198.6,17.0,8.0,,2017-08-24T06:15:31,2017-08-24T18:36:21,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-25,30.0,26.0,27.8,37.4,26.0,31.4,23.9,79.7,0.193,100,4.17,rain,0.0,0.0,34.2,27.7,309.9,1006.7,55.2,4.5,204.2,17.7,7.0,,2017-08-25T06:15:29,2017-08-25T18:35:51,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-26,29.5,25.9,27.5,36.0,25.9,30.5,23.8,80.3,0.0,0,0.0,,0.0,0.0,34.2,18.4,305.5,1006.1,48.5,4.5,222.8,19.3,8.0,,2017-08-26T06:15:25,2017-08-26T18:35:20,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-27,30.0,25.0,27.2,36.4,25.0,29.6,23.6,80.8,6.33,100,12.5,rain,0.0,0.0,40.3,18.4,299.8,1006.2,51.4,4.6,215.5,18.5,7.0,,2017-08-27T06:15:22,2017-08-27T18:34:49,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-08-28,29.0,24.8,26.2,33.6,24.8,27.5,22.6,80.8,10.844,100,12.5,rain,0.0,0.0,50.0,18.7,299.9,1005.8,63.4,4.4,95.3,8.2,4.0,,2017-08-28T06:15:18,2017-08-28T18:34:18,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-29,29.0,24.9,26.0,33.6,24.9,26.9,23.3,85.2,10.034,100,12.5,rain,0.0,0.0,43.2,16.6,301.5,1006.9,71.1,4.1,90.9,7.9,4.0,,2017-08-29T06:15:14,2017-08-29T18:33:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-08-30,30.0,25.5,27.6,37.4,25.5,30.9,24.8,85.2,0.9,100,4.17,rain,0.0,0.0,36.7,18.4,311.6,1007.7,58.5,4.9,187.1,16.1,7.0,,2017-08-30T06:15:10,2017-08-30T18:33:14,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-08-31,31.0,26.0,27.9,39.1,26.0,32.2,25.1,85.1,0.342,100,8.33,rain,0.0,0.0,37.1,18.4,308.3,1008.1,61.7,4.9,242.2,20.8,8.0,,2017-08-31T06:15:06,2017-08-31T18:32:41,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-09-01,31.0,26.6,27.9,39.1,26.6,32.9,25.7,87.9,1.131,100,8.33,rain,0.0,0.0,46.4,27.7,310.0,1008.2,56.4,4.4,230.1,20.0,9.0,,2017-09-01T06:15:01,2017-09-01T18:32:08,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-02,31.0,25.6,27.2,37.8,25.6,29.8,25.1,88.7,3.0,100,8.33,rain,0.0,0.0,29.2,22.3,318.3,1007.9,55.4,4.7,228.1,19.6,8.0,,2017-09-02T06:14:56,2017-09-02T18:31:35,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-09-03,28.0,24.9,26.7,34.5,24.9,29.0,25.1,91.2,0.517,100,4.17,rain,0.0,0.0,32.8,22.3,299.6,1008.6,69.0,4.5,184.4,16.1,7.0,,2017-09-03T06:14:50,2017-09-03T18:31:01,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-04,30.0,25.7,27.7,37.4,25.7,31.4,25.1,86.1,0.386,100,4.17,rain,0.0,0.0,31.3,24.1,302.2,1008.4,62.1,4.7,223.2,19.3,8.0,,2017-09-04T06:14:45,2017-09-04T18:30:27,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-05,30.1,26.0,27.6,37.4,26.0,31.2,24.9,85.7,2.0,100,4.17,rain,0.0,0.0,27.7,18.4,296.8,1008.5,60.1,4.8,222.4,19.2,9.0,,2017-09-05T06:14:39,2017-09-05T18:29:53,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-09-06,30.2,25.5,27.5,37.3,25.5,31.1,24.9,86.0,1.932,100,4.17,rain,0.0,0.0,25.2,20.5,302.2,1007.8,59.2,4.9,198.8,17.3,7.0,,2017-09-06T06:14:33,2017-09-06T18:29:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-09-07,28.0,26.0,26.8,32.7,26.0,29.1,24.8,88.9,76.341,100,12.5,rain,0.0,0.0,29.9,12.3,289.5,1007.2,73.4,3.9,174.0,14.9,8.0,,2017-09-07T06:14:27,2017-09-07T18:28:44,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-09-08,29.4,25.7,27.2,35.6,25.7,30.3,25.3,89.9,0.193,100,4.17,rain,0.0,0.0,22.3,18.4,274.1,1007.1,70.4,4.5,229.4,19.9,8.0,,2017-09-08T06:14:21,2017-09-08T18:28:09,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-09-09,28.0,25.6,26.9,33.6,25.6,29.5,24.9,88.8,0.51,100,12.5,rain,0.0,0.0,23.0,16.6,299.0,1007.3,71.4,4.9,158.1,13.5,7.0,,2017-09-09T06:14:15,2017-09-09T18:27:34,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,remote,43354099999,43372099999,43352099999"
kollam,2017-09-10,30.3,25.5,27.8,39.8,25.5,32.2,25.6,87.9,0.0,0,0.0,,0.0,0.0,23.4,11.2,198.7,1006.1,48.2,5.2,255.2,22.0,9.0,,2017-09-10T06:14:08,2017-09-10T18:26:59,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-11,30.2,25.6,27.9,40.4,25.6,33.1,26.0,89.5,0.2,100,4.17,rain,0.0,0.0,24.8,15.8,149.6,1006.7,52.6,4.9,228.7,19.7,8.0,,2017-09-11T06:14:02,2017-09-11T18:26:23,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-09-12,31.2,26.4,28.5,42.2,26.4,34.8,26.4,88.5,0.0,0,0.0,,0.0,0.0,33.8,18.4,137.8,1007.4,50.6,5.0,242.7,21.0,9.0,,2017-09-12T06:13:55,2017-09-12T18:25:48,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-13,29.0,25.7,27.3,39.7,25.7,31.3,25.7,91.1,14.623,100,16.67,rain,0.0,0.0,36.0,16.0,190.1,1008.7,70.4,3.8,157.7,13.7,6.0,,2017-09-13T06:13:49,2017-09-13T18:25:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-14,31.0,25.6,27.2,39.1,25.6,30.2,25.1,88.5,6.495,100,12.5,rain,0.0,0.0,38.2,16.6,310.8,1009.8,66.6,4.0,192.3,16.5,7.0,,2017-09-14T06:13:42,2017-09-14T18:24:36,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-15,31.0,25.5,28.1,40.6,25.5,32.4,25.2,84.5,4.056,100,8.33,rain,0.0,0.0,29.2,13.3,266.3,1009.0,53.7,4.7,152.3,13.3,6.0,,2017-09-15T06:13:35,2017-09-15T18:24:00,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43355099999,43354099999,remote,43372099999,43352099999"
kollam,2017-09-16,30.7,25.5,27.8,42.2,25.5,32.6,25.9,89.5,12.723,100,16.67,rain,0.0,0.0,36.7,14.8,224.1,1009.3,60.0,4.3,189.2,16.5,8.0,,2017-09-16T06:13:28,2017-09-16T18:23:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-17,27.0,24.7,25.7,30.6,24.7,26.5,24.4,92.5,74.276,100,29.17,rain,0.0,0.0,48.6,16.6,274.3,1011.5,68.3,2.9,144.7,12.4,5.0,,2017-09-17T06:13:21,2017-09-17T18:22:48,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-18,31.0,23.7,27.4,40.6,23.7,32.1,25.4,89.1,6.931,100,16.67,rain,0.0,0.0,37.4,20.5,288.1,1011.6,59.8,4.4,200.6,17.2,8.0,,2017-09-18T06:13:15,2017-09-18T18:22:12,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-19,31.0,25.9,28.8,42.4,25.9,36.0,26.7,88.7,3.38,100,12.5,rain,0.0,0.0,40.7,20.5,281.7,1010.3,52.8,4.9,209.2,18.1,8.0,,2017-09-19T06:13:08,2017-09-19T18:21:36,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
kollam,2017-09-20,30.2,25.1,27.7,38.8,25.1,32.0,25.7,88.9,10.898,100,16.67,rain,0.0,0.0,37.4,27.7,286.5,1009.5,59.4,4.4,206.6,17.8,7.0,,2017-09-20T06:13:01,2017-09-20T18:21:00,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOTV,43371099999,43355099999,43354099999,43372099999,43352099999"
